report_date,stock_code,company,fetch_status,published_wib,source,flags,title,link
2026-09-23,BUMI,Bumi Resources,ok,23 Sep 16:42 WIB,KabarBursa.com,,"IHSG Melompat 1,56 Persen ke 6.374, Ditopang Transaksi Jumbo BBRI dan BUMI?",https://news.google.com/rss/articles/CBMitAFBVV95cUxQUi1Cd3ZHYnV4RTRLdUhmQjBoMmZ2enAxLXFyMUhxb0REQXZkWjFIb0dWTTM0ekE1dklUWjM0eXBENUVwR2hSeWFqdjV2ZXhfMmsxcmQyNzdMVnE5NDZZNUpvWnVWNkFRX2tndjVCbDIzMUlyOWRBS3ZST01fQVdnQVpLV2NMRi1tOXlQT0pPTkRoZ1RMMG9HWGI5c0w0aGFveUxsb3g0MnplVWtJTm1kLXZueUo?oc=5
2026-09-23,BUMI,Bumi Resources,ok,23 Sep 15:05 WIB,Bisnis.com - Market,,"Jejak Bisnis Salim di BEI, dari INDF, DCII hingga BUMI",https://news.google.com/rss/articles/CBMipwFBVV95cUxOVWUwUlNVX2FsajV0ZW4tZ25hVC1vanlyQXdVNmpNZHItNGctMnFIV29DeVl4ZEVqOFdTRWNiVmxTN1hyaWExTFkzZGp2Q1FWQ1VUUUhfSVY1b29kQzhFNDRSazREYXlOeFNiTnkzT3M1cTlaWktvcTA0SXF2eXdTdlNrQ2ZoVl9RWkhPR3RrMVd2Z2VKb2ZBdDVIM2pSWGFCSkhUWU1XNA?oc=5
2026-09-23,CUAN,Petrindo Jaya Kreasi,ok,23 Sep 07:57 WIB,investor.id,,"Rekomendasi Saham Hari Ini, Rabu 23 September 2026: BIPI, RMKE, CUAN",https://news.google.com/rss/articles/CBMinwFBVV95cUxOTVI1MU9vbkl1Zk9yOV9YNG93bVZGTGtQM2RvbEJ5ZlNULWVBbXBmOHYzd3U0aFVrOE9kcW55bnI5Q2FvUU5aLTNzUVNoZ2pjQXp3UDdZMWtZRnBqVnc1YnREWHZfXzJhMkR4ZVRaV1pHNk9maWNuLUozd0U2Q09JWGtuTHctTjRnc0pLVGpIOHZfYzlCcW1VbHlBX1IzVFU?oc=5
2026-09-23,CUAN,Petrindo Jaya Kreasi,ok,23 Sep 07:53 WIB,FinansialFokus.com,earnings,"IHSG Berpotensi Uji Support 6.180, Cermati Rekomendasi CUAN hingga LABA",https://news.google.com/rss/articles/CBMirAFBVV95cUxPdE9OZFVKMFg1T1hRTjNQVm9iREM1bFNYLWU2elJxR09CWW9TWExsX0NDdnJGSVNlWVZPU2ZVRnQ4a0NJajdzN2FoTlMyb1lmRXpFemg5R0FselpPZjNzaVA1NXJTOFRnbkJmeWxRQjNtUHVod0FFXzUwaGZKQWxLbHpocVprVVRyOXBLdEJHOVlLcWlyb3RGb08zaExhR25KdkVZV0wzeUJOVERj0gGsAUFVX3lxTE90T05kVUowWDVPWFFOM1BWb2JEQzVsU1gtZTZ6UnFHT0JZb1NYTGxfQ0N2ckZJU2VZVk9TZlVGdDhrQ0lqN3M3YWhOUzJvWWZFekV6aDlHQWx6Wk9mM3NpUDU1clM4VGduQmZ5bFFCM21QdWh3QUVfNTBoZkpBbEtsemhxWmtVVHI5cEt0Qkc5WUtxaXJvdEZvTzNoTGFHbkp2RVlXTDN5Qk5URGM?oc=5
2026-09-23,CUAN,Petrindo Jaya Kreasi,ok,23 Sep 07:34 WIB,Bisnis.com - Market,earnings,"IHSG Dibayangi Keputusan BI Rate, Cermati Saham CUAN–LABA",https://news.google.com/rss/articles/CBMirAFBVV95cUxNVkwyNGZkQ1l5bFpEU1dxYnRLTFlpMkUwTWVGeXppT1dHbi1ScEYzN3hBU3ZtNVRnSkJMOENYcVFzWUN0X2VtUk5CUzNCUkpKWGhFSDRTSXAyZEV6RHE0RUM5d1lZWkZXcTEzdmRndGEtdGR6LUhxRDJ5RVIzTlp0aXpHb09CR3pnYWVRN3p5RHJLR0R4ZkJmcThfSUlkekZiWThEd2JkWFNWWThJ?oc=5
2026-09-23,CUAN,Petrindo Jaya Kreasi,ok,23 Sep 06:07 WIB,investortrust.id,,"IHSG Berpeluang Uji Support 6.200, Sebaliknya Saham BIPI hingga CUAN Layak Dilirik",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNLTE4N2djV1hpXzBRZktoYWNHSl9WZnZLTG5jUWU0R2FoaDk0SVk1UWthQ3J6WFlPSU1CZG80XzJWVjZfRVRfUFFqYkRIaVgzanlYVTY5MmRrcFlXMVNxNlZfUTJfRWZSUHpxWDZDTHdMODczdXpfNFNudXU5R19Ed1JGbFpiaEdQc1h0VTFpSGdzQlRCaDVHZTJuN3JKTWlhaFhsYmlLYml1OEQtdlZDVjlQUlo1ZHM1Ymo4?oc=5
2026-09-23,CUAN,Petrindo Jaya Kreasi,ok,22 Sep 16:44 WIB,Bisnis.com - Market,suspension/UMA,"IHSG Melemah Jelang Pengumuman BI Rate, Saham AMMN-CUAN Masih Hot",https://news.google.com/rss/articles/CBMitAFBVV95cUxPeFNibTdjLURVR0JDUE1ZRmxITG5XcHdtUXBta2xubGNoQzU2d05RWG0yYTR6VThGckJ1MmlvdkZiR2plRVVuNWRaUnFBZ3RxYWpxMHV1Y2gwOTJhMU1nOUx6OFcwSzYtcTI3cW9HNHk0NEZEZ0JwQ0lOS0xhV1hZeFgtVFFNY01KeUt6VlNzTnVHSnl4VHRtLUIxR0hzTmp2VWZCdm5kaXlybFhLU2VDRzBteDM?oc=5
2026-09-23,AMMN,Amman Mineral,ok,23 Sep 09:30 WIB,CentralBatam,earnings,Laba Amman Mineral Melonjak 110 Persen Pada Kuartal II 2026,https://news.google.com/rss/articles/CBMie0FVX3lxTE1MeG1zeHFseXJ6ajhOTGlZV29JYjhYVE4xQ3U5WnFPUmFieGNiLU0xTC1xM29ocU5ZUVRRNDZTamdlOWF2bzBtY0ZnNWw4N1NkUHFmalJxM0MxVW5GNEZNb3NwTFB5bWVOaG5OUXBjbk5MNXZ2WXQ1MEFfQQ?oc=5
2026-09-23,AMMN,Amman Mineral,ok,23 Sep 09:27 WIB,IDX Channel,earnings,"Laba AMMN Solid, Prospek Semester II-2026 Dinilai Makin Kuat",https://news.google.com/rss/articles/CBMinwFBVV95cUxNMW5TR1JRUHgwMHp3em92cGxqWVRIRXZDZF8zZ28wRTlxVzZ2SGpab0w1aklzeGJsOG1QUkVhdmxYUVloOHlvLXNvbk9QazNyNTczSEw3el9NQzFFbTdKUWJrbGZhamgxWkNuUG1XUnNjWFlraXNoR0pKYmZScTdNOXU4WmVZd1BLU2tGbzdkc3Zvc3JkNGxnUzlfbndIR2M?oc=5
2026-09-23,AMMN,Amman Mineral,ok,23 Sep 09:19 WIB,Suara.com,,"IHSG Bangkit Pada Awal Perdagangan Tapi Masih di Level 6.200, Pantau AMMN",https://news.google.com/rss/articles/CBMiugFBVV95cUxQN1I4aTVmRWMyYVZfcnJTZ2lwZVl2eEg4MmFhdS1pb293Z25kWFZiVldJNmdtY2R3UEtpa0VDN1hWTlBmODRnUDJIY0FWaXk4SlpyVUNXTzgzMy1xQkZraHM2OHJ3bTZGdzUyVkxNSVFDXzVWUktLbDFldFR1ZXJlQmdqODNwSmxPMm1JajJLUTd5ZWF6Z0pfa1F0YTRxVHJ3NUFWSGxmY3pJRl9GdjhxaG0zbGhXejVWenfSAboBQVVfeXFMTjV5aS1SUHFDbF9fUEdua3JWSEliN3NTNFJSTVhsNDhtVk1uN2lKbXdZQUZqMHdvQU13OG96bFI3VWl6VWxKZlMtdk1qRzctV0lTOU82eHJwaXByb0JQc096bENfclBsZEhpUXhpSGlqWkhsb2h0cGN2eTdwZ0Fkd1ozRGFsU3lkOW04a2xac2FCX0lvbVczNjFORHdzNnJJWEpaTEJUY1k0djk0OFJiSXc2TlVZbDhuYVpn?oc=5
2026-09-23,AMMN,Amman Mineral,ok,23 Sep 08:40 WIB,investortrust.id,,"Reliance Sekuritas Jagokan 4 Saham Hari Ini, Ada AMMN hingga SMGR",https://news.google.com/rss/articles/CBMipgFBVV95cUxNQVRfMDRzaUZlWlBsSHZ3bVNzNXFKaGZaMkxjNVp1WWZWUkQ5MmZKY29CZmFMSnhzeDczby1VRjNhT3d2bUtjYU9LblBzUmdqdUROV1R3YS1Nam9YV055OVktRkNhcDJRU2pqUjZuWkd0WGdoRUxGOEVOSlhBU25FRmxSbHRHbTkxQlRya01QVlIweEJ2bXJvcllwSjE4MzBSSVFSMFlB?oc=5
2026-09-23,AMMN,Amman Mineral,ok,23 Sep 08:34 WIB,TopBusiness.id,,"Kecenderungan Berbalik Menguat, Analis Rekomendasikan Empat Saham Ini: AMMN, UNVR, PGEO, dan SMGR",https://news.google.com/rss/articles/CBMiywFBVV95cUxPTnhzQWFQRzd6cUhubTAyZmRjY3ZSQk9hYmtDZnFETkF3TzNzcmJIZGlWSUMxSnJWUnRtZG1CQlEtSWJVX0g4eEV6eXdDN0xnVDRrUU5POWtNdG51UllPVTZKOXptRTRlWlFVUC00RnFkZDVYTWFkOFI3bGZQOGxnWFR5cEZuSzFvYUZXeUlqalBrVVUweEp5TjFMdi1VSWNHOWR1THdqZmVTeDBhVlVaWmNFdGhUN3M5NUcyR0lXazdHa0psd3kxM1NQbw?oc=5
2026-09-23,BMRI,Bank Mandiri,ok,23 Sep 22:25 WIB,Tribun Maluku,,Bank Mandiri Gelar Campus Hiring Eksklusif untuk Mahasiswa Unpatti,https://news.google.com/rss/articles/CBMipgFBVV95cUxOczJjQjVGTkwtNk81OEdzTDA2V3RwQXhTTl9WWDNlUHJhWjk0enJlWlVsRmlsb2JOajdPQzZkZ0ZTZzBRMERCWmhRa3p3LUJ6VEtNWDIyeXhyX183bXZyMDBZaDdlQlVVOEIxNVhXQ1BpWWtKUFl3RlZaSlh3S0VhdVNNQ19OOFZZNnllTDBYSk5FZzItZFd4RHFVM2xOS1NrZm1nRG9n?oc=5
2026-09-23,BMRI,Bank Mandiri,ok,23 Sep 21:46 WIB,Suara Nasional,,"CBA Bongkar Anggaran Golf Bank Mandiri Rp696 Juta, Bukti Pengeluaran Dipertanyakan",https://news.google.com/rss/articles/CBMiuwFBVV95cUxNU2FIRGN3dFB0TWUzV1RNQ0RRVmtyS25DT0pwMWo4dEYweE1aTnZLY2g2NHJ6cWY2U2RIdndQa3pZTngyZXZoNWEwSHZEUlJ1THVSMVpxTE44UVZoQjhVSEltMFoxNl9OT05OQ3g3NGx6U05aQ2g2bmZiWl9hdlNDZjFsR25NZHFIMVdpN2s4cVpXaUNxTmR4MmlramRXRWZLcHJDU2Q1RDVjNWdvRVlNQkZ1THN2d1NWcnV3?oc=5
2026-09-23,BMRI,Bank Mandiri,ok,23 Sep 20:41 WIB,senator.id,,Bank Mandiri Taspen dan Basarnas Perkuat Sinergi melalui Penandatanganan Nota Kesepahaman,https://news.google.com/rss/articles/CBMivAFBVV95cUxPTl9xWWNTeW5hUDJaTkxVbFZFWjdJejVrUFEzbkZ2blVuTE1Yc2RHYlN4b2YxYjV3a3NSazh2NjBnOUlBTTZLemxDUTdlbkZBLVM0QlNNMVpxcXl2Tkh6c2xPSGFYSUpaMER1UUJZMmhBNEU3T201VzJ3bkhsdmV5WDQxYU5QRWtfOGVfQ2dnbkthQ3Vvek5OT3VzNzdNYUN3LWlsZC02NHdkenM0dDZvcVktSmd4ZEtJbXgzZg?oc=5
2026-09-23,BMRI,Bank Mandiri,ok,23 Sep 19:49 WIB,indie banyumas,suspension/UMA,DPRD Banyumas Soroti Dugaan Cacat Prosedur Kredit Pensiunan Bank Mandiri Taspen Purwokerto,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQbmg2MW9mMVRZOWVEdXV6c2tQSUVEOTQ0U0dXbzB2aUhVTldFMVJLYlB6ZHcyVnJpRERWWE9JM2RnTlN4aXpHWjJBYUlZaUhsQTJnNWVEZm1UOW0xazRiM3J1cDFhdjlPNDZmU0twdUZmcTM3d0VaSzNZdFFvdTF1cjJyZEFMNjhQLUtZbk1pZDVZYnpWRm5qUG9QdzNpbWRYeFdTZzhCbTVRZ3ZKbG81V2JHU0QzWEJJ?oc=5
2026-09-23,BMRI,Bank Mandiri,ok,23 Sep 19:35 WIB,pojoksatu.id,,Penerima Bansos Tak Perlu Menunggu Lama Lagi! Kemensos dan Bank Mandiri Buka Suara Soal Terobosan Baru Burekol - Pojok Satu,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQRUdlVFB1bGZGZF9PRUZwbzRKNGRVbTNFeXFUZ3VzT1UtM2ZuOHFNS2dqcEYxeUx1SzFmZFdBSXZzUmM5d3RxVHV4aU83YmFpM1ktS2VoN1hBaGpQenVJOUNDQklUZGZfOHVYVFVQZVByXzVKQzFpYTJHYTkwWGVqSW4xclY0VGxFb29MbzRHcmFub3pVUl9wc25KRlBKYnhEdEVaY2ZrSkZ0ZmJqeWl6dEM2RHp3XzZ2UjF0UlJHd2FQUVFiMXpBMGx5Z3pLNmw1cndNdXBHeHp5c1pNcDVDTFNtNGMwbVJ3UFlsLdIB7AFBVV95cUxQRUdlVFB1bGZGZF9PRUZwbzRKNGRVbTNFeXFUZ3VzT1UtM2ZuOHFNS2dqcEYxeUx1SzFmZFdBSXZzUmM5d3RxVHV4aU83YmFpM1ktS2VoN1hBaGpQenVJOUNDQklUZGZfOHVYVFVQZVByXzVKQzFpYTJHYTkwWGVqSW4xclY0VGxFb29MbzRHcmFub3pVUl9wc25KRlBKYnhEdEVaY2ZrSkZ0ZmJqeWl6dEM2RHp3XzZ2UjF0UlJHd2FQUVFiMXpBMGx5Z3pLNmw1cndNdXBHeHp5c1pNcDVDTFNtNGMwbVJ3UFlsLQ?oc=5
2026-09-23,MDKA,Merdeka Copper Gold,ok,23 Sep 16:07 WIB,KONTAN,,"IHSG Menguat 1,56% ke 6.374 pada Rabu (23/9/2026), INDY, DEWA, MDKA Top Gainers LQ45",https://news.google.com/rss/articles/CBMipwFBVV95cUxNV3FELTBlVzN6VHd3QUpIcnpldU5xVHlUMU8ycThyczJIUWFBWTVlYzJ6bllkNzFHbE5HZkJPSGFRLWtpVmtPUWMxcFl2cHcweGtDeEt0VmJLb1RQclQ2MUdHTGhiZkJscG80XzV0UlVUMVd6SEZoXzhramk2V0hsS3hRNndtOUdmMENfWFpOd0lFajJYLU5mZi0yMXpnZkxBamllQmZod9IBpwFBVV95cUxNV3FELTBlVzN6VHd3QUpIcnpldU5xVHlUMU8ycThyczJIUWFBWTVlYzJ6bllkNzFHbE5HZkJPSGFRLWtpVmtPUWMxcFl2cHcweGtDeEt0VmJLb1RQclQ2MUdHTGhiZkJscG80XzV0UlVUMVd6SEZoXzhramk2V0hsS3hRNndtOUdmMENfWFpOd0lFajJYLU5mZi0yMXpnZkxBamllQmZodw?oc=5
2026-09-23,MDKA,Merdeka Copper Gold,ok,23 Sep 13:14 WIB,KabarBursa.com,,"IHSG Naik 0,64 Persen di Midday, Asing Borong MDKA-TINS, ASII Ikut Menguat",https://news.google.com/rss/articles/CBMitAFBVV95cUxNT1VTS0RqbzBkRklQbG04RTFoTzhtc2RmUUx1ZFpObjZJZ3l6VlhLa0MxMFBDcTNsZHlUQmI1cWpSVExnbFlZNTViOEI5enpqWTRuY1kyUmIzbFlkS2VUdE56R0R5VjBIQlh5d1dYUVg2TkdBOHdhdXItQXVTSHQ5czU2QjI3MFZUbl9aMTBDT2hveGQ3Z2Ixb2JCeEdndnh0RGhxaDRjQVduVGEzYzk1Q1RGZVU?oc=5
2026-09-23,MDKA,Merdeka Copper Gold,ok,23 Sep 12:31 WIB,Prudensi,,"IHSG Sesi I Menguat, INDY dan MDKA Pimpin LQ45",https://news.google.com/rss/articles/CBMidkFVX3lxTE55TXAyS3lTU3kxVkVEOFFhOWV3amo5bFVYb0VoOEp6Mk12RWdLWUM5SnJhUUdpZ2tqUnMyNld1RzR0X3lGU0FCWmFwSE9qT29JNldPWDl5aTdGdGIxNjc1M1U3WVE2SGxSVlBaU1ZURldWdWdRWUE?oc=5
2026-09-23,MDKA,Merdeka Copper Gold,ok,23 Sep 12:12 WIB,KONTAN,,"IHSG Menguat 0,64% ke 6.317,5 di Sesi Pertama, Top Gainers LQ45: INDY, MDKA, HRTA",https://news.google.com/rss/articles/CBMipgFBVV95cUxPdWlqSVF5TE9maDhaUGQ3Um1rWlpMbmV6WGN4ekQyM2t3SWFuMUxOZF9YSWttVmF5NHZveUtJZ2xhTTBBUDVsWkltc29TNUVKdlpEc05nQmJfRXh1Z09YR0c1WWJSZ1pmWlZLRkxoUHBqMW5wc2JGVGVLUHl4Y2xKNExubGd2NWxSSU1nZ3NLVnhNTHV0VkpzZnFCNDVJMThuX1Z5LUhn0gGmAUFVX3lxTE91aWpJUXlMT2ZoOFpQZDdSbWtaWkxuZXpYY3h6RDIza3dJYW4xTE5kX1hJa21WYXk0dm95S0lnbGFNMEFQNWxaSW1zb1M1RUp2WkRzTmdCYl9FeHVnT1hHRzVZYlJnWmZaVktGTGhQcGoxbnBzYkZUZUtQeXhjbEo0TG5sZ3Y1bFJJTWdnc0tWeE1MdXRWSnNmcUI0NUkxOG5fVnktSGc?oc=5
2026-09-23,MDKA,Merdeka Copper Gold,ok,23 Sep 09:40 WIB,Prudensi,,"IHSG Rebound Tipis, MDKA Jadi Top Gainer LQ45",https://news.google.com/rss/articles/CBMidEFVX3lxTE9iU3hMYm9vVXNaYzVfbkhRVC1Udlg0YUMzMzAyd3NrSHVqcFNZTVNXaFRFV20yalNVWmR0M3BqcnZVaGVuaHlycGxXdzhoSS1hWWRfcUlNdVRsMmpJUGNROUd5eWJwMjBRVENJSlE0TnNVSFEw?oc=5
2026-09-23,TLKM,Telkom Indonesia,ok,23 Sep 21:04 WIB,analisnews.co.id,,Telkom AI Center Malang Perluas Akses Pembelajaran AI untuk Pengembangan Web App,https://news.google.com/rss/articles/CBMixgFBVV95cUxQZllQc0I3UWxEWHVUQkNtc050OUZLZy1DUzZ3dnM5Vjc1ejRrWG5QV0hzNk1ONWxOb3RHRzBEZy1ad3h4ck80X1hSRGduQ1kzbktGV040XzY0UF9CXzhBNWlCUDRMUkJQb28wTkR2U01iUkljZURUbFozY2Q2cDQ2M1piVUQ1Vm9CLTR4c0hKb0lkSVVLMk1QcmdWdVRRNnRKdG9BVmpKeGtiWGhyS0NlRVUyUUQybF9neExBSVJiYnJZdHhGaUE?oc=5
