report_date,stock_code,company,fetch_status,published_wib,source,flags,title,link
2026-09-24,BUMI,Bumi Resources,ok,24 Sep 17:05 WIB,Warta Ekonomi,,Putra Mahkota Bakrie Serok Ratusan Juta Saham Bumi Resources (BRMS),https://news.google.com/rss/articles/CBMiqwFBVV95cUxNZ295VWFNZllkSGRyV3lxcFQ2V1lFOEFyOFFnWTNhN1pCT3pGNkNOdDhOWlpHcFM0Q0ZnekRnZnNJYzhKVy1xTGhsRXpmc3pQMVI0b3dUVHFORUViaU9EeVowM3RyeGRNSldWbU1BTUwtMG84em5ZQzBKcVBBd0xuQkRLLTJSS2I1Rkd4c2NfNVBOaEJZNFVISks2Z0FtWTJTUFlkTUk3Yi13VkHSAasBQVVfeXFMTWdveVVhTWZZZEhkcld5cXBUNldZRThBcjhRZ1kzYTdaQk96RjZDTnQ4TlpaR3BTNENGZ3pEZ2ZzSWM4SlctcUxobEV6ZnN6UDFSNG93VFRxTkVFYmlPRHlaMDN0cnhkTUpXVm1NQU1MLTBvOHpuWUMwSnFQQXdMbkJESy0yUktiNUZHeHNjXzVQTmhCWTRVSEpLNmdBbVkyU1BZZE1JN2Itd1ZB?oc=5
2026-09-24,BUMI,Bumi Resources,ok,24 Sep 16:11 WIB,kontan.co.id,,"IHSG Ambruk 1,20% ke 6.298, Top Losers LQ45: DEWA, BUMI, MBMA, Kamis (24/9)",https://news.google.com/rss/articles/CBMiogFBVV95cUxOWVkwek9wZkY2cnlmblZZcE9FbUg5Q0pwRWxleFNiVDlvY1pVakVleUdGTGI0QV9ZSElsdFVIY1FteEhQcnpmNUtxTFBqWXVhNUFxOGFvM3Z0Y1RNVzdJYmhBdkVvWUw0TnBKSW5iRkFvTGpCd2hkcjYyQ2tMOEs2YXFRY2lHLTNfMjJCdmhlWG56MG11NkVkNUFpZUtqT0pJNFHSAZoBQVVfeXFMTVZCc2RENk5PclpqWGpPNXczdUkzeFhuN0ZhSVl0a1JvWXJvb3NpTHluNnAydEVZT3hSM1NIb1RuUjNqSEZwYlBRaHpQblZQSEdxaDJjY1RDME9fU0xWMGp3dGktN09hS0JNdDMtWjh2Y253OTcwR09rN3A4WGFtQmx6RnlCajRqRVpzM093VmlGVjJUYVJIc2sydw?oc=5
2026-09-24,BUMI,Bumi Resources,ok,24 Sep 14:47 WIB,Kompas.com,,"Foto : IHSG Sesi 1 Anjlok 1 Persen, Terbebani Saham BUMI, AMMN, Hingga TLKM",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQNXIyTkZmRHlrbU9ERUExUDYwR3NwWjBYVnBuWnkyT0RGVWpzem9fUkVfZTE2QWhiWjVsQndJcF9hU0xhWlFuZ2x3bThvdkRJTWp5YnN4ak1pUzU3S08yUjlKSzEtZ0RhSzFsLVAzZVdMeE1ybURGU3BLaVpmZnhYMTAxNDJ5bUlRbVZSR1UxVUxPdE5MdWdFdTFjZEZJU2lzbXZqZm5YLTJhY19PUjNFZmFZeUt0b3BO?oc=5
2026-09-24,BUMI,Bumi Resources,ok,24 Sep 13:09 WIB,Kompas.com,,"IHSG Sesi 1 Anjlok 1 Persen, Terbebani Saham BUMI, AMMN, Hingga TLKM",https://news.google.com/rss/articles/CBMitwFBVV95cUxOc3V6U2tTRTlyNmo5YXV6MjE1Qnh6S2kwZUdxMXNTMER0aTJaaHNMZHE4NTl6N0xQb2JzVGJxZU9LR0lYSldKVHk3Mk1UejBYRTRWemczZ3BNZjExd2dEcUNSUkVsUWxNMjFBYlN5Um5LYjJKQmVSc1Rldk95MDlqdzNhOHpXZlFfUzZhZURfMzhaM1dOUXhCRWg3Tkx6ejdVcl9mTEt5UVlwME0yQ3V3ZHIyRnVXSVk?oc=5
2026-09-24,BUMI,Bumi Resources,ok,24 Sep 10:36 WIB,Bisnis Indonesia Premium,M&A,Terungkap Fakta dan Alasan BUMI Akuisisi Tambang Emas Loyal Metals Australia,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOZHo5V3dFbW0wdGxDWW5jVXlEV1pJQUllaG9oSEt6M1REbldpTkpjaTlZTW5wbkZUSnFzaHBZWTFQeXlfZHRUVGh6ZW16RkNLYWM0clZwYUZraURaR290bXI1VDVlOE80OHZjTmFEbHc2clVoSWpWQnZLU2N1YXZEdS0zUWdFN2hnUjRHU0tkeUlrZ2lnY2ZjQUhsYnNmZHhydWxldXFRaXJ2Uko1MVdWQkFwa0JPVFhmblpJclQyTWMza1BublZtOQ?oc=5
2026-09-24,AMMN,Amman Mineral,ok,24 Sep 14:47 WIB,Kompas.com,,"Foto : IHSG Sesi 1 Anjlok 1 Persen, Terbebani Saham BUMI, AMMN, Hingga TLKM",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQNXIyTkZmRHlrbU9ERUExUDYwR3NwWjBYVnBuWnkyT0RGVWpzem9fUkVfZTE2QWhiWjVsQndJcF9hU0xhWlFuZ2x3bThvdkRJTWp5YnN4ak1pUzU3S08yUjlKSzEtZ0RhSzFsLVAzZVdMeE1ybURGU3BLaVpmZnhYMTAxNDJ5bUlRbVZSR1UxVUxPdE5MdWdFdTFjZEZJU2lzbXZqZm5YLTJhY19PUjNFZmFZeUt0b3BO?oc=5
2026-09-24,AMMN,Amman Mineral,ok,24 Sep 13:09 WIB,Kompas.com,,"IHSG Sesi 1 Anjlok 1 Persen, Terbebani Saham BUMI, AMMN, Hingga TLKM",https://news.google.com/rss/articles/CBMitwFBVV95cUxOc3V6U2tTRTlyNmo5YXV6MjE1Qnh6S2kwZUdxMXNTMER0aTJaaHNMZHE4NTl6N0xQb2JzVGJxZU9LR0lYSldKVHk3Mk1UejBYRTRWemczZ3BNZjExd2dEcUNSUkVsUWxNMjFBYlN5Um5LYjJKQmVSc1Rldk95MDlqdzNhOHpXZlFfUzZhZURfMzhaM1dOUXhCRWg3Tkx6ejdVcl9mTEt5UVlwME0yQ3V3ZHIyRnVXSVk?oc=5
2026-09-24,AMMN,Amman Mineral,ok,24 Sep 09:43 WIB,stockwatch.id,,"IHSG Pagi Ini Turun 0,16%, Saham Melemah Mendominasi Perdagangan, Ada AMMN, TPIA, BYAN, BUMI dan DEWA",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQVjZpSm1GdFVYOHRlLTVpd3drNmppSW1PaDEtaHU4WDZxQW0zZGVYTmMtY3RxUHMzMjBYX1hMYmRGdVRHZ2hmMXZpbzNQM0ZXV21ZbHVxWWNBUkstVHRxMHBFb3NLM0NSUWJxeXAzby1CYkpkMm05bnJrcnhSZHFadi0zMHpJam5IV2VaS3Rra2lhWHBLLXFheGhxZUF2ZUR4b1ZabUlCdHFFYjU3U3FESUZWNjlWMkFr?oc=5
2026-09-24,AMMN,Amman Mineral,ok,24 Sep 08:51 WIB,CentralBatam,,"IHSG Melesat 1,56 Persen Saham MDKA Hingga AMMN Diborong Asing",https://news.google.com/rss/articles/CBMiekFVX3lxTE1wUnRGZnlrT1R1bDFBa2R5RWJYWnRyaGpqUk02YzBTUVZCa3V5RjJnclJvczFuWEdaTTBKck9jYy1yOUVrMFplc1BRMThLNVRYcXdYLVdxcGR6eWtpMDdHSzJMcFA2ZmlRamxoVkhQN1V1VkxvV0dUOVhB?oc=5
2026-09-24,AMMN,Amman Mineral,ok,23 Sep 09:30 WIB,CentralBatam,earnings,Laba Amman Mineral Melonjak 110 Persen Pada Kuartal II 2026,https://news.google.com/rss/articles/CBMie0FVX3lxTE1MeG1zeHFseXJ6ajhOTGlZV29JYjhYVE4xQ3U5WnFPUmFieGNiLU0xTC1xM29ocU5ZUVRRNDZTamdlOWF2bzBtY0ZnNWw4N1NkUHFmalJxM0MxVW5GNEZNb3NwTFB5bWVOaG5OUXBjbk5MNXZ2WXQ1MEFfQQ?oc=5
2026-09-24,TLKM,Telkom Indonesia,ok,24 Sep 20:47 WIB,JPNN.com,,Telkom Akses Dorong Penguatan dan Penataan Infrastruktur Digital di Wilayah Banten,https://news.google.com/rss/articles/CBMirAFBVV95cUxOVWk0RW5VbTFleWNFdVhGcTNQNDJlUTZIWXNILXJiQ051aG5SaHI4ejNKN1IzOE1Nbzg0ZDBSbV8wZHp5Nm9DQ0pGVEpRRW96aGQ3UDhPMzlMUW5KWWVUenpJSzd4WURscENncXl0RWViTFFmcExwSEpGMm5FekI5cEV5SUtUbVZDSEwtMVlZYU01N2RweFRPRk0zZGtnNWljWE92U19ieGp0MFdZ0gGvAUFVX3lxTE5kNF9FZzdLTnIyOHRua0hORTB5ZGhodGh4ci1fTy0wbEJFaDRmakx5NWI2dkdBTkQwblkzUHlYdFhxOUIzN3hzR1VqSkRlSElvMmVuSTl5MlY4bGJRal96N2dENXNqMFV0NjBBOGVtZXpqNnR5cENOMS1KRGRTVTBYczlKMC1MRi1tdTRRZ2VudkJpZ3RicTNjVFlNWlRubGdxTWlnOF9jZFBRdk9DZmM?oc=5
2026-09-24,TLKM,Telkom Indonesia,ok,24 Sep 19:54 WIB,NNC Netralnews,,Telkom Akses - Pemprov Banten Bersinergi Memperkuat dan Menata Infrastruktur Digital,https://news.google.com/rss/articles/CBMivwFBVV95cUxNVldaNmtlTGtwZXItZFhVdjM0YlJPNU1UNHQ4UEZ5OFNXS1N0WnpKMVJ2Qmgxc3pBMnQ0RVBHOElEMlVEOFk2dHFDX1d3Um9yMjBXSm9sMkJ5VEVUUFRJWm9QNTlndEVjWlRnb0dlZVZzdTBkSGtqaXJaX2dSVGt1aGhIZHlfM1ZxRlZZOFBBZ3ZFSXYtZWNWWS1KTHhsRWZqa3RRaHVSNDI1V0pGNjY5YjhLWlRrQ2UwamxWQVJvSQ?oc=5
2026-09-24,TLKM,Telkom Indonesia,ok,24 Sep 17:23 WIB,Ipol.id,,"Temui Gubernur Banten, Telkom Akses Dorong Penguatan dan Penataan Infrastruktur Digital",https://news.google.com/rss/articles/CBMisAFBVV95cUxOay1QM1UwUTc1d1lxTmNSem5Da0JTaTRCQ3VleEJQZEFwWGJiWDVZaFI3WUh1S3ZIajNhVkhQbGVRU3JZUW9WNHpaTkYxSGlGaEN0M1JkTnRFR2k3YWN0dUozN2JyOWFCZk5CbGZYR3lfZGhhLVV4MzhDS3JobUZDS1FwbWRBOHRWVDcwS0Z6WEhOWThndGtNcVlZdjlyQlZxODNreFdWUG8xMDNFNHU2dw?oc=5
2026-09-24,TLKM,Telkom Indonesia,ok,24 Sep 17:22 WIB,tvOneNews,,"Temui Gubernur Banten Andra Soni, Telkom Akses Dorong Penguatan dan Penataan Infrastruktur Digital",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQVUQ5ak1WNTd2S0w1QnVnUnUzdFBDbmJqaTlSRnA2bUFOTU1XdWdiczVPZFA2MWNESmFVRnFNd0FVcXNEWEhUTVhZVklkb19TY2RIU1ZudE5IWnU2NXVJS1h0b1BFTVM2aEZGTjRuOUhMWWlqUmxkeHV6ZmhPLWdqX2ZaM0wxSDFNcmxCY2VzMHg1TmJUa0FKTVM4ZF9uRmljZWRPRV9QbHFNLU5wOVYyd1ZHQkl0NGZ4Zm1qd01FZm5VU0ItZHh5aWFDWHdNVm4zdEJ4VdIB2gFBVV95cUxOcEpNR0J3ME9tMW5OTENKcFBERzJodmFYcDVmTzlUb2sxTEdrWmhKR24yanVCOXhvcG5PUmtxNlFnMGhWQTdJb2dUM1ZlbkFaY2dPcEgxYXRVZDdIMjNhVDBCMXp5VFlpeGhkSkFKNVVEQXQ2LXcydzJVNE50SVBmbWc0UEJQSi1LbkhiUFJyLXdCOWRTWDBWbE8zaC1yeHdEV3VHc1lkeU1VSFpFeWhaaWtSUW82SjIxVFBnVHQxQWVTSElLdEk1VG11S2pGeHJXaVlhaFk5WjJudw?oc=5
2026-09-24,TLKM,Telkom Indonesia,ok,24 Sep 15:30 WIB,KabarBursa.com,,"The Telkom Hub Capai Net Zero Emisi, 66 PoP Telkom Kini Gunakan 21 Persen Energi Terbarukan",https://news.google.com/rss/articles/CBMiywFBVV95cUxNSmZGZU5jUHBMdWdLb19PRk5RTUZKRTc1OUw0dWNtVmFmbG9wZ3MyN1hxNEllQXdfWWZQcTNZTEt0STVBY0RfWHVFWHdLQUNldHRRWjZTcWl2MlFrRDJqZEFoaHllR3ZKWlFtaWpELVp2RHlHNXdHZEhhTktaNVVzb0pxN0d2S002RkRYWmlZdExsN2dTM0Q1NzZXWDlkRk5GNGZINzNUOS1ISXQ2S3hOQU1PLVM5SnMtTjJwaWJDbkRhVUVHZ0p3Q0ZZOA?oc=5
2026-09-24,CUAN,Petrindo Jaya Kreasi,ok,24 Sep 14:20 WIB,Pluang,,"Saham CUAN: Bidang Usaha, Pemilik & Harga 1 Lot",https://news.google.com/rss/articles/CBMid0FVX3lxTE14WDlNQ05INXBqWFF5RldWeGhuMnoxOXUwWkZzSHBLdUg0S1I0SUZ3Q0pLbDZJYVZLa3pzVTlLbDRrSHdUMkpvMEtqWmhNaXBFTXUwRXpWR0tJZmZRazRmWG9DSUJ3RFNHT0pFZ1FXd2JYVlJfbk1z?oc=5
2026-09-24,CUAN,Petrindo Jaya Kreasi,ok,24 Sep 12:00 WIB,KONTAN,,"Saham Emiten Terafiliasi Prajogo Pangestu Masih Menarik, Ini Katalis CUAN",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQUG9yS3ZOZ2xxc3c2OUE2T05RZlVaczJsaWtnYVJUa1kzY196SHBqUXBodnVsUDY0VExJQWprNDVsTVlQVGdocFNuc2Vwb3BuM05QOVdERUhIQmFyRDRIUTh4OEpUZ2lEbENsNHVNTGlQRnliekpFRGhWX3J6Z1ZIalFVcWJCLXhSejJSZUR2SVpHN01NUGdYOV9CMGRrLXRWZjhrTWRMZGktUQ?oc=5
2026-09-24,CUAN,Petrindo Jaya Kreasi,ok,24 Sep 09:40 WIB,MetroTVNews.com,,Cek Deretan Rekomendasi Saham Hari Ini: Ada MEDC hingga CUAN,https://news.google.com/rss/articles/CBMiowFBVV95cUxPa0lqR09zSEhNUktQR2ZqZjJhSHBYMWhXYXpwcXprX1NNTlRCdk1BNUpmZnFWV0RpYXRSN0d4MzkwcnJyN1JBQjJYY2RBS3pveFlScVBPMjR6MUdHOWY4LVoxRHVzNDB6ZFZ2VHVMT0I4WC1lTzU2QkFUdEZ5SDdGZTFBSHJJMzhubXVid05BSzlOQ2EwODd6VXhDckladHNKdm1F?oc=5
2026-09-24,CUAN,Petrindo Jaya Kreasi,ok,24 Sep 09:00 WIB,Liputan6.com,,"Rekomendasi Saham 24 September 2026: MEDC, ADRO, KPIG, BIPI, hingga CUAN",https://news.google.com/rss/articles/CBMisAFBVV95cUxNb1NHYlliWmkyVjJMSHFFNk14YjB1YU9uVzZGSjU5MGhVVGFOZjAxUGJXd25OQ1JJMUNCX3JSd1NvNjEtbUs1eUdELUllU2t1bXZaMV9HY1YyLWxCRzJFVFFNd0FUUzNVVC1zSXV4Z3kxdWJVN3czbGgzcUdZWG9mNkhmeEZOMlFJQjBxX3VuMEFnaVAwZE5EUkZsdjBaSWE2bThIQjV5aUdfUVVMdm4yStIBpwFBVV95cUxPM0JiQnNXd1RkbUJ5cUcyMmlJZE9IZnlKZ0FpTXJRS2xBc1dIYnFHRjE1WXM2Umd1RXd3TjFVTnR2NnVkQUJVWkpoU29LWVhjenRTNnlvSUJJdzJrYWJPdS1DT2NXVG1OTnJOTjIwWXNXeFA4M3E3MnNXTm1JU0hubzFXTVcweDh3Q29GcFdaYlNiM1d0ZllVSHZfbkczOV9aT1ZzRDU4cw?oc=5
2026-09-24,CUAN,Petrindo Jaya Kreasi,ok,24 Sep 08:44 WIB,TopBusiness.id,,"Waspadai Test Support di 6320-6340, Analis Sarankan Enam Saham Ini: MEDC, ADRO, TAPG, KPIG, BIPI, dan CUAN",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNa0V6R1FTUHRCMXFHQ1lNVnFLYlRVZmxmTHpNMUZmeUFneHdHNGp6WFVlbkRmXzV4NlVRRTI1VmtKaE9ZY3RkSC02YVBvU2gyRFZYUkE1N0xvX1JFVDVvZ0VobHBLeUZHQ0s3TUFJN2c2ZTREdXF4ZkU3azJIMmFmZUIwOHdPRkpqLU1jOWJIVWdkZVRva19nTDctZENwUTVZdEEyTnM3RzZOdTA1bnRRUG91VEdhRWdTdmc3TkNDQm5icDVNT29RLVNMQmwyZVBaZWl1LQ?oc=5
