Stock Code,Company Name,Previous,Open Price,High,Low,Close,Change,Volume,Value,Frequency,Foreign Buy,Foreign Sell
PYFA,Pyridam Farma Tbk,240.0,240.0,246.0,220.0,226.0,-14.0,33589100.0,7675545200.0,1673.0,9833100.0,2292200.0
PZZA,Sarimelati Kencana Tbk.,186.0,186.0,186.0,182.0,183.0,-3.0,550100.0,100652700.0,157.0,47000.0,6500.0
RAAM,Tripar Multivision Plus Tbk.,173.0,0.0,173.0,167.0,167.0,-6.0,875600.0,147685700.0,219.0,2200.0,53300.0
RAFI,Sari Kreasi Boga Tbk.,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
RAJA,Rukun Raharja Tbk.,730.0,735.0,735.0,690.0,705.0,-25.0,55613200.0,39168263000.0,7915.0,10030800.0,7419600.0
RALS,Ramayana Lestari Sentosa Tbk.,386.0,386.0,386.0,380.0,384.0,-2.0,1602000.0,612999800.0,484.0,5000.0,682600.0
RANC,Supra Boga Lestari Tbk.,565.0,555.0,570.0,545.0,555.0,-10.0,12800.0,7091500.0,47.0,0.0,0.0
RANS,Rans Entertainmen Indonesia Tbk.,197.0,200.0,206.0,189.0,193.0,-4.0,122021200.0,24102422800.0,6115.0,33337300.0,24324000.0
RATU,Raharja Energi Cepu Tbk.,4210.0,4210.0,4230.0,4060.0,4080.0,-130.0,6541400.0,26884211000.0,3853.0,324900.0,1530100.0
RBMS,Ristia Bintang Mahkotasejati Tbk.,59.0,59.0,59.0,54.0,56.0,-3.0,33346300.0,1868116900.0,5720.0,316800.0,114200.0
RCCC,Utama Radar Cahaya Tbk.,114.0,0.0,116.0,110.0,111.0,-3.0,1456100.0,163507300.0,147.0,0.0,0.0
RDTX,Roda Vivatex Tbk,13475.0,13425.0,13475.0,13425.0,13475.0,0.0,300.0,4032500.0,3.0,0.0,0.0
REAL,Repower Asia Indonesia Tbk.,50.0,50.0,50.0,50.0,50.0,0.0,435800.0,21790000.0,46.0,0.0,0.0
RELF,Graha Mitra Asia Tbk.,40.0,0.0,41.0,38.0,39.0,-1.0,11319400.0,436023800.0,376.0,389700.0,480700.0
RELI,Reliance Sekuritas Indonesia Tbk.,595.0,595.0,595.0,550.0,580.0,-15.0,21500.0,12421000.0,36.0,0.0,0.0
RGAS,Kian Santang Muliatama Tbk.,107.0,108.0,108.0,102.0,103.0,-4.0,25723200.0,2672434000.0,2271.0,3094200.0,2213500.0
RICY,Ricky Putra Globalindo Tbk,78.0,0.0,79.0,75.0,77.0,-1.0,1897100.0,145252000.0,215.0,0.0,0.0
RIGS,Rig Tenders Indonesia Tbk.,605.0,0.0,610.0,600.0,605.0,0.0,72600.0,44093500.0,53.0,100.0,6600.0
RIMO,Rimo International Lestari Tbk,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
RISE,Jaya Sukses Makmur Sentosa Tbk.,850.0,855.0,880.0,725.0,735.0,-115.0,9459100.0,7238006000.0,2681.0,127600.0,259500.0
RLCO,Abadi Lestari Indonesia Tbk.,4210.0,4200.0,4250.0,3970.0,3970.0,-240.0,328200.0,1334513000.0,806.0,19000.0,36200.0
RMKE,RMK Energy Tbk.,400.0,402.0,414.0,396.0,410.0,10.0,69631300.0,28198088000.0,2955.0,19498100.0,10890900.0
RMKO,Royaltama Mulia Kontraktorindo Tbk.,316.0,320.0,324.0,300.0,306.0,-10.0,6123200.0,1889182000.0,1041.0,755000.0,1125300.0
ROCK,Rockfields Properti Indonesia Tbk.,1990.0,1995.0,2020.0,1900.0,1915.0,-75.0,16700.0,32633500.0,49.0,4100.0,700.0
RODA,Pikko Land Development Tbk.,63.0,63.0,64.0,58.0,58.0,-5.0,26601800.0,1580904700.0,1479.0,2205500.0,1055600.0
RONY,Aracord Nusantara Group Tbk.,1445.0,0.0,1450.0,1365.0,1450.0,5.0,16500.0,23436500.0,38.0,3900.0,6300.0
ROTI,Nippon Indosari Corpindo Tbk.,585.0,585.0,585.0,580.0,580.0,-5.0,265700.0,154348000.0,119.0,208300.0,56500.0
RSCH,Charlie Hospital Semarang Tbk.,438.0,438.0,450.0,426.0,450.0,12.0,22649400.0,9855299600.0,1556.0,3590800.0,1066000.0
RSGK,Kedoya Adyaraya Tbk.,1030.0,0.0,1055.0,965.0,1045.0,15.0,117400.0,118576500.0,45.0,1100.0,2300.0
RUIS,Radiant Utama Interinsco Tbk.,202.0,204.0,204.0,199.0,200.0,-2.0,439200.0,88135400.0,72.0,600.0,0.0
RUNS,Global Sukses Solusi Tbk.,70.0,0.0,70.0,65.0,68.0,-2.0,1494000.0,100666400.0,156.0,0.0,0.0
SAFE,Steady Safe Tbk,1045.0,0.0,1045.0,945.0,945.0,-100.0,328200.0,318972000.0,161.0,0.0,0.0
SAGE,Saptausaha Gemilangindah Tbk.,30.0,0.0,30.0,29.0,29.0,-1.0,3711200.0,108762300.0,187.0,0.0,0.0
SAME,Sarana Meditama Metropolitan Tbk.,292.0,292.0,298.0,290.0,292.0,0.0,189400.0,55419400.0,70.0,1300.0,2000.0
SAMF,Saraswanti Anugerah Makmur Tbk.,310.0,310.0,314.0,302.0,312.0,2.0,68700.0,21199200.0,59.0,0.0,2500.0
SAPX,Satria Antaran Prima Tbk.,302.0,304.0,376.0,304.0,376.0,74.0,14708400.0,5279558200.0,3101.0,507900.0,953200.0
SATU,Kota Satu Properti Tbk.,240.0,240.0,244.0,236.0,242.0,2.0,5677400.0,1364243200.0,455.0,0.0,543400.0
SBAT,Sejahtera Bintang Abadi Textile Tbk.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SBMA,Surya Biru Murni Acetylene Tbk.,114.0,0.0,117.0,110.0,111.0,-3.0,1274200.0,142261000.0,292.0,0.0,0.0
SCCO,Supreme Cable Manufacturing & Commerce Tbk.,2620.0,0.0,2730.0,2600.0,2610.0,-10.0,71000.0,188412000.0,108.0,7700.0,13400.0
SCMA,Surya Citra Media Tbk.,182.0,182.0,184.0,176.0,177.0,-5.0,87412500.0,15654484800.0,4306.0,20556500.0,11543800.0
SCNP,Selaras Citra Nusantara Perkasa Tbk.,168.0,169.0,170.0,161.0,163.0,-5.0,1382400.0,225939300.0,323.0,409900.0,600.0
SCPI,Organon Pharma Indonesia Tbk.,29000.0,0.0,0.0,0.0,29000.0,0.0,0.0,0.0,0.0,0.0,0.0
SDMU,Sidomulyo Selaras Tbk.,89.0,89.0,94.0,86.0,87.0,-2.0,37161300.0,3336768800.0,2513.0,1763100.0,2621400.0
SDPC,Millennium Pharmacon International Tbk.,193.0,198.0,198.0,192.0,192.0,-1.0,57700.0,11262200.0,39.0,0.0,0.0
SDRA,Bank Woori Saudara Indonesia 1906 Tbk.,210.0,210.0,210.0,204.0,208.0,-2.0,728000.0,149938200.0,164.0,1100.0,66600.0
SEMA,Semacom Integrated Tbk.,264.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0
SFAN,Surya Fajar Capital Tbk.,2020.0,0.0,2020.0,2000.0,2010.0,-10.0,51800.0,104080000.0,43.0,2800.0,0.0
SGER,Sumber Global Energy Tbk.,720.0,725.0,730.0,710.0,720.0,0.0,37501300.0,27121364000.0,17158.0,4437600.0,3601500.0
SGRO,Prime Agri Resources Tbk.,4580.0,4580.0,4590.0,4320.0,4570.0,-10.0,25300.0,113837000.0,33.0,5500.0,3700.0
SHID,Hotel Sahid Jaya International Tbk.,740.0,0.0,760.0,700.0,735.0,-5.0,16600.0,11929500.0,40.0,0.0,100.0
SHIP,Sillo Maritime Perdana Tbk.,2720.0,2720.0,2720.0,2510.0,2560.0,-160.0,36000.0,93950000.0,78.0,0.0,0.0
SICO,Sigma Energy Compressindo Tbk.,115.0,115.0,115.0,113.0,114.0,-1.0,1608700.0,182939100.0,344.0,7400.0,9200.0
SIDO,Industri Jamu dan Farmasi Sido Muncul Tbk.,356.0,356.0,358.0,352.0,352.0,-4.0,14403000.0,5095055200.0,2832.0,162300.0,5393500.0
SILO,Siloam International Hospitals Tbk.,2060.0,2070.0,2090.0,2050.0,2080.0,20.0,3250100.0,6730679000.0,1115.0,2455500.0,1919800.0
SIMA,Siwani Makmur Tbk,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
SIMP,Salim Ivomas Pratama Tbk.,615.0,615.0,620.0,590.0,600.0,-15.0,18100600.0,10887969500.0,2290.0,4062700.0,4915200.0
SINI,Singaraja Putra Tbk.,16450.0,16200.0,16850.0,15450.0,16050.0,-400.0,9302700.0,148089580000.0,6807.0,2600200.0,1172100.0
SIPD,Sreeya Sewu Indonesia Tbk.,895.0,0.0,895.0,845.0,860.0,-35.0,30600.0,26393500.0,46.0,0.0,5500.0
SKBM,Sekar Bumi Tbk.,530.0,540.0,540.0,520.0,530.0,0.0,241200.0,127740500.0,88.0,0.0,31900.0
SKLT,Sekar Laut Tbk.,206.0,0.0,208.0,204.0,206.0,0.0,5700.0,1174400.0,11.0,0.0,0.0
SKRN,Superkrane Mitra Utama Tbk.,414.0,414.0,422.0,410.0,414.0,0.0,188600.0,78152400.0,120.0,37500.0,0.0
SKYB,Northcliff Citranusa Indonesia Tbk.,51.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
SLIS,Gaya Abadi Sempurna Tbk.,86.0,87.0,93.0,82.0,82.0,-4.0,121797400.0,10705782600.0,6745.0,11713000.0,25205400.0
SMAR,Sinar Mas Agro Resources and Technology Tbk.,6200.0,0.0,6300.0,6075.0,6125.0,-75.0,109100.0,668447500.0,78.0,16300.0,4900.0
SMBR,Semen Baturaja (Persero) Tbk.,170.0,170.0,173.0,163.0,167.0,-3.0,7412600.0,1243297000.0,918.0,810000.0,1712400.0
SMCB,Solusi Bangun Indonesia Tbk.,775.0,0.0,0.0,0.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0
SMDM,Suryamas Dutamakmur Tbk.,530.0,0.0,550.0,515.0,525.0,-5.0,127100.0,66011000.0,42.0,0.0,3700.0
SMDR,Samudera Indonesia  Tbk.,404.0,408.0,414.0,392.0,400.0,-4.0,48856800.0,19616058400.0,3607.0,13417700.0,6652700.0
SMGA,Sumber Mineral Global Abadi Tbk.,86.0,86.0,88.0,84.0,86.0,0.0,7431000.0,639681400.0,423.0,471100.0,572900.0
SMGR,Semen Indonesia (Persero) Tbk.,1560.0,1580.0,1620.0,1570.0,1580.0,20.0,17266700.0,27366552500.0,3730.0,7347400.0,8017200.0
SMIL,Sarana Mitra Luas Tbk.,422.0,428.0,438.0,424.0,436.0,14.0,44070600.0,19046632000.0,2107.0,11122100.0,1568900.0
SMKL,Satyamitra Kemas Lestari Tbk.,159.0,164.0,164.0,158.0,158.0,-1.0,129500.0,20631300.0,36.0,0.0,0.0
SMKM,Sumber Mas Konstruksi Tbk.,93.0,0.0,93.0,89.0,91.0,-2.0,2841500.0,255394400.0,205.0,0.0,0.0
SMLE,Sinergi Multi Lestarindo Tbk.,222.0,224.0,230.0,218.0,230.0,8.0,27897000.0,6275205200.0,3596.0,2946900.0,2447900.0
SMMA,Sinarmas Multiartha Tbk.,20025.0,0.0,20025.0,19800.0,20025.0,0.0,2200.0,43927500.0,13.0,1700.0,1000.0
SMMT,Golden Eagle Energy Tbk.,2960.0,2970.0,3040.0,2870.0,2940.0,-20.0,1057200.0,3157532000.0,417.0,382500.0,361100.0
SMRA,Summarecon Agung Tbk.,268.0,268.0,272.0,258.0,258.0,-10.0,53301700.0,14050052800.0,3635.0,8521000.0,14139400.0
SMRU,SMR Utama Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
SMSM,Selamat Sempurna Tbk.,1700.0,1700.0,1710.0,1675.0,1680.0,-20.0,3328200.0,5613643000.0,2859.0,354300.0,1514300.0
SNLK,Sunter Lakeside Hotel Tbk.,250.0,250.0,258.0,246.0,254.0,4.0,19511900.0,4923991600.0,874.0,1885100.0,1665500.0
SOCI,Soechi Lines Tbk.,655.0,655.0,690.0,635.0,645.0,-10.0,29587700.0,19524705000.0,3183.0,5637500.0,7981700.0
SOFA,Solusi Environment Asia Tbk.,354.0,0.0,364.0,322.0,326.0,-28.0,5451900.0,1837620800.0,1079.0,371700.0,1011200.0
SOHO,Soho Global Health Tbk.,1570.0,1555.0,1555.0,1410.0,1430.0,-140.0,87500.0,128341000.0,197.0,4400.0,0.0
SOLA,Xolare RCR Energy Tbk.,89.0,88.0,89.0,84.0,84.0,-5.0,7824300.0,670766200.0,804.0,211900.0,817500.0
SONA,Sona Topas Tourism Industry Tbk.,2510.0,0.0,2510.0,2310.0,2480.0,-30.0,2700.0,6732000.0,13.0,0.0,0.0
SOSS,ALSOK Indonesia Services Tbk.,935.0,0.0,0.0,0.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0
SOTS,Satria Mega Kencana Tbk.,590.0,0.0,590.0,560.0,570.0,-20.0,231600.0,132869500.0,133.0,0.0,57900.0
SOUL,Mitra Tirta Buwana Tbk.,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMA,Suparma Tbk.,169.0,0.0,171.0,165.0,166.0,-3.0,673500.0,112973800.0,136.0,26400.0,0.0
SPRE,Soraya Berjaya Indonesia Tbk.,97.0,0.0,99.0,89.0,93.0,-4.0,7605400.0,710992700.0,433.0,0.0,0.0
SPTO,Surya Pertiwi Tbk.,605.0,605.0,610.0,600.0,605.0,0.0,617600.0,373194500.0,216.0,88600.0,118600.0
SQMI,Wilton Makmur Indonesia Tbk.,109.0,109.0,110.0,101.0,107.0,-2.0,497071200.0,52421589100.0,13476.0,71675200.0,80200400.0
SRAJ,Sejahteraraya Anugrahjaya Tbk.,13000.0,0.0,13000.0,13000.0,13000.0,0.0,100.0,1300000.0,1.0,0.0,0.0
SRIL,Sri Rejeki Isman Tbk.,146.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSN,Indo Acidatama Tbk,124.0,126.0,141.0,124.0,129.0,5.0,1028825700.0,135833463000.0,40072.0,176281900.0,231016700.0
SRTG,Saratoga Investama Sedaya Tbk.,1800.0,1800.0,1805.0,1770.0,1775.0,-25.0,1118000.0,1990150500.0,540.0,59900.0,286600.0
SSIA,Surya Semesta Internusa Tbk.,1680.0,1680.0,1685.0,1600.0,1600.0,-80.0,19296500.0,31404134500.0,5309.0,2160100.0,1467200.0
SSMS,Sawit Sumbermas Sarana Tbk.,1110.0,1100.0,1100.0,1025.0,1040.0,-70.0,14335000.0,15197906500.0,2139.0,2712900.0,4334300.0
SSTM,Sunson Textile Manufacture Tbk,470.0,474.0,486.0,440.0,456.0,-14.0,207400.0,95639200.0,176.0,0.0,18600.0
STAA,Sumber Tani Agung Resources Tbk.,1195.0,1195.0,1225.0,1170.0,1185.0,-10.0,6098400.0,7323477500.0,734.0,1897700.0,916100.0
STAR,Calculus Global Ventures Tbk.,380.0,380.0,474.0,326.0,446.0,66.0,5662600.0,2498642600.0,2513.0,231700.0,296000.0
STRK,Lovina Beach Brewery Tbk.,62.0,62.0,70.0,62.0,65.0,3.0,42956400.0,2833810700.0,2987.0,4016300.0,5851800.0
STTP,Siantar Top Tbk.,9375.0,0.0,9450.0,9225.0,9375.0,0.0,3500.0,32430000.0,20.0,0.0,100.0
SUGI,Sugih Energy Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
SULI,SLJ Global Tbk.,86.0,86.0,87.0,83.0,85.0,-1.0,3132500.0,264825300.0,435.0,403600.0,168300.0
SUNI,Sunindo Pratama Tbk.,680.0,675.0,675.0,660.0,675.0,-5.0,322100.0,215192500.0,129.0,500.0,13200.0
SUPA,Super Bank Indonesia Tbk.,490.0,490.0,492.0,452.0,490.0,0.0,36032100.0,17195824600.0,4467.0,9014800.0,5361500.0
SUPR,Solusi Tunas Pratama Tbk.,43850.0,0.0,0.0,0.0,43850.0,0.0,0.0,0.0,0.0,0.0,0.0
SURE,Super Energy Tbk.,2910.0,2910.0,3200.0,2910.0,3200.0,290.0,3300.0,9864000.0,11.0,0.0,0.0
SURI,Maja Agung Latexindo Tbk.,85.0,84.0,85.0,84.0,85.0,0.0,2018600.0,169707900.0,232.0,0.0,0.0
SWAT,Sriwahana Adityakarta Tbk.,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
SWID,Saraswanti Indoland Development Tbk.,127.0,127.0,128.0,119.0,125.0,-2.0,3920500.0,478934300.0,602.0,650300.0,807100.0
TALF,Tunas Alfin Tbk.,685.0,0.0,700.0,670.0,690.0,5.0,36300.0,24611000.0,52.0,0.0,0.0
TAMA,Lancartama Sejati Tbk.,200.0,0.0,198.0,190.0,191.0,-9.0,1171500.0,226721800.0,100.0,0.0,0.0
TAMU,Pelayaran Tamarin Samudra Tbk.,26.0,0.0,25.0,25.0,25.0,-1.0,5928700.0,148217500.0,134.0,0.0,0.0
TAPG,Triputra Agro Persada Tbk.,2170.0,2170.0,2200.0,2010.0,2040.0,-130.0,33185000.0,68451265000.0,13247.0,22018100.0,4001000.0
TARA,Agung Semesta Sejahtera Tbk.,30.0,0.0,31.0,30.0,30.0,0.0,865400.0,26322700.0,33.0,0.0,0.0
TAXI,Express Transindo Utama Tbk.,14.0,0.0,14.0,14.0,14.0,0.0,46567800.0,651949200.0,263.0,0.0,8000000.0
TAYS,Jaya Swarasa Agung Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
TBIG,Tower Bersama Infrastructure Tbk.,1465.0,0.0,1475.0,1400.0,1450.0,-15.0,334500.0,480909500.0,200.0,178700.0,37700.0
TBLA,Tunas Baru Lampung Tbk.,625.0,625.0,630.0,615.0,620.0,-5.0,2009900.0,1252660000.0,353.0,63400.0,985000.0
TBMS,Tembaga Mulia Semanan Tbk.,1240.0,1400.0,1400.0,1210.0,1215.0,-25.0,74900.0,97382500.0,98.0,6200.0,1000.0
TCID,Mandom Indonesia Tbk.,2570.0,0.0,2690.0,2550.0,2550.0,-20.0,2600.0,6730000.0,9.0,0.0,300.0
TCPI,Transcoal Pacific Tbk.,1555.0,1555.0,1560.0,1380.0,1435.0,-120.0,4757200.0,6885113000.0,3277.0,1792600.0,2347000.0
TDPM,Tianrong Chemicals Industry Tbk.,119.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0
TEBE,Dana Brata Luhur Tbk.,2080.0,1825.0,2100.0,1825.0,1980.0,-100.0,27025700.0,53297510500.0,8187.0,5173200.0,5377000.0
TECH,Indosterling Technomedia Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
TELE,Omni Inovasi Indonesia Tbk.,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
TFAS,Telefast Indonesia Tbk.,190.0,194.0,216.0,189.0,195.0,5.0,9521900.0,1908922400.0,2354.0,308900.0,318400.0
TFCO,Tifico Fiber Indonesia Tbk.,850.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0
TGKA,Tigaraksa Satria Tbk.,5075.0,5050.0,5100.0,4700.0,4970.0,-105.0,13800.0,67945500.0,50.0,500.0,900.0
TGRA,Terregra Asia Energy Tbk.,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
TGUK,Platinum Wahab Nusantara Tbk.,111.0,0.0,121.0,113.0,121.0,10.0,6842300.0,804368500.0,536.0,0.0,0.0
TIFA,KDB Tifa Finance Tbk.,312.0,0.0,330.0,302.0,304.0,-8.0,248800.0,77090200.0,144.0,0.0,0.0
TINS,TIMAH (Persero) Tbk.,4900.0,4950.0,4950.0,4560.0,4610.0,-290.0,76750100.0,360167135000.0,24672.0,14087700.0,37507100.0
TIRA,Tira Austenite Tbk,388.0,0.0,390.0,370.0,382.0,-6.0,720900.0,276428600.0,117.0,0.0,0.0
TIRT,Tirta Mahakam Resources Tbk,590.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0
TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,7500.0,7575.0,7625.0,7200.0,7250.0,-250.0,2411700.0,17715492500.0,1203.0,913600.0,886600.0
TLDN,Teladan Prima Agro Tbk.,610.0,0.0,620.0,590.0,600.0,-10.0,1664000.0,1000348500.0,657.0,97000.0,28500.0
TLKM,Telkom Indonesia (Persero) Tbk.,2500.0,2500.0,2540.0,2450.0,2470.0,-30.0,111856600.0,277593798000.0,23579.0,68046200.0,89942000.0
TMAS,Temas Tbk.,147.0,147.0,150.0,140.0,145.0,-2.0,6442300.0,926107800.0,821.0,623700.0,1529000.0
TMPO,Tempo Intimedia Tbk.,150.0,151.0,169.0,148.0,156.0,6.0,72035800.0,11643486400.0,7634.0,3508700.0,3093000.0
TNCA,Trimuda Nuansa Citra Tbk.,187.0,188.0,191.0,180.0,180.0,-7.0,1576300.0,290371100.0,1102.0,0.0,0.0
TOBA,TBS Energi Utama Tbk.,505.0,505.0,510.0,494.0,500.0,-5.0,7690000.0,3846859700.0,1537.0,1980600.0,1597200.0
TOOL,Rohartindo Nusantara Luas Tbk.,71.0,72.0,75.0,70.0,73.0,2.0,45548900.0,3292190900.0,2454.0,982500.0,1565300.0
TOPS,Totalindo Eka Persada Tbk.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TOSK,Topindo Solusi Komunika Tbk.,83.0,83.0,85.0,81.0,83.0,0.0,26463000.0,2181801300.0,823.0,1976600.0,136700.0
TOTL,Total Bangun Persada Tbk.,1600.0,1600.0,1635.0,1575.0,1635.0,35.0,10950900.0,17700183500.0,1184.0,8640400.0,546900.0
TOTO,Surya Toto Indonesia Tbk.,242.0,242.0,244.0,240.0,242.0,0.0,486700.0,117927000.0,176.0,400.0,400.0
TOWR,Sarana Menara Nusantara Tbk.,414.0,414.0,416.0,402.0,404.0,-10.0,34903200.0,14217546800.0,3890.0,10713900.0,21778700.0
TOYS,Sunindo Adipersada Tbk.,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
TPIA,Chandra Asri Pacific Tbk.,1880.0,1890.0,1905.0,1805.0,1810.0,-70.0,140409700.0,257602384500.0,22323.0,14524500.0,59973900.0
TPMA,Trans Power Marine Tbk.,468.0,470.0,470.0,462.0,464.0,-4.0,1039900.0,483557400.0,376.0,2200.0,131000.0
TRAM,Trada Alam Minera Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
TRGU,Cerestar Indonesia Tbk.,171.0,0.0,174.0,168.0,171.0,0.0,89600.0,15303500.0,48.0,0.0,0.0
TRIL,Triwira Insanlestari Tbk.,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM,Trimegah Sekuritas Indonesia Tbk.,845.0,845.0,860.0,805.0,810.0,-35.0,3441100.0,2850089500.0,278.0,67500.0,51300.0
TRIN,Perintis Triniti Properti Tbk.,400.0,402.0,404.0,342.0,348.0,-52.0,93525400.0,34144493600.0,10392.0,7202500.0,18783200.0
TRIO,Trikomsel Oke Tbk.,426.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIS,Trisula International Tbk.,172.0,172.0,173.0,168.0,172.0,0.0,604800.0,103052900.0,195.0,1500.0,64000.0
TRJA,Transkon Jaya Tbk.,126.0,128.0,128.0,121.0,123.0,-3.0,1762000.0,217350600.0,352.0,0.0,0.0
TRON,Teknologi Karya Digital Nusa Tbk.,103.0,104.0,107.0,95.0,100.0,-3.0,27519700.0,2806499100.0,2535.0,2464400.0,3110000.0
TRST,Trias Sentosa Tbk.,490.0,490.0,490.0,464.0,468.0,-22.0,55500.0,25988600.0,18.0,3300.0,52700.0
TRUE,Triniti Dinamik Tbk.,90.0,100.0,107.0,78.0,79.0,-11.0,1848256000.0,169142968000.0,63839.0,251926800.0,235995300.0
TRUK,Guna Timur Raya Tbk.,1560.0,0.0,1715.0,1715.0,1715.0,155.0,57800.0,99127000.0,43.0,0.0,0.0
TRUS,Trust Finance Indonesia Tbk,460.0,0.0,466.0,444.0,458.0,-2.0,16100.0,7304600.0,39.0,0.0,0.0
TSPC,Tempo Scan Pacific Tbk.,2750.0,2750.0,2750.0,2710.0,2730.0,-20.0,565800.0,1537126000.0,261.0,129300.0,50700.0
TUGU,Asuransi Tugu Pratama Indonesia Tbk.,1635.0,1635.0,1635.0,1565.0,1580.0,-55.0,1541700.0,2443872500.0,601.0,83100.0,325700.0
TYRE,King Tire Indonesia Tbk.,112.0,112.0,112.0,107.0,110.0,-2.0,1241500.0,135035900.0,220.0,89000.0,0.0
UANG,Pakuan Tbk.,3920.0,3950.0,4160.0,3760.0,4040.0,120.0,615900.0,2441206000.0,741.0,139800.0,96600.0
UCID,Uni-Charm Indonesia Tbk.,500.0,500.0,500.0,492.0,494.0,-6.0,718200.0,356114200.0,286.0,173500.0,31400.0
UDNG,Agro Bahari Nusantara Tbk.,494.0,0.0,500.0,464.0,472.0,-22.0,6174300.0,2946659600.0,1643.0,776200.0,809400.0
UFOE,Damai Sejahtera Abadi Tbk.,142.0,142.0,146.0,136.0,138.0,-4.0,407100.0,56549600.0,231.0,11900.0,10500.0
ULTJ,Ultrajaya Milk Industry & Trading Company Tbk.,2110.0,2120.0,2120.0,2040.0,2070.0,-40.0,25947100.0,53485864000.0,8648.0,3098000.0,8034800.0
UNIC,Unggul Indah Cahaya Tbk.,14975.0,0.0,15025.0,14925.0,15000.0,25.0,6600.0,98842500.0,14.0,0.0,0.0
UNIQ,Ulima Nitra Tbk.,126.0,126.0,127.0,121.0,126.0,0.0,1810700.0,224302000.0,322.0,72800.0,275500.0
UNIT,Nusantara Inti Corpora Tbk,316.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0
UNSP,Bakrie Sumatera Plantations Tbk.,206.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0
UNTD,Terang Dunia Internusa Tbk.,78.0,79.0,81.0,77.0,79.0,1.0,27066200.0,2138387100.0,1515.0,1735200.0,1992800.0
UNTR,United Tractors Tbk.,24700.0,24725.0,25000.0,24325.0,24325.0,-375.0,4116400.0,101456080000.0,5517.0,3166500.0,3092100.0
UNVR,Unilever Indonesia Tbk.,1620.0,1620.0,1625.0,1610.0,1620.0,0.0,13581800.0,21989181000.0,4775.0,8995500.0,8716800.0
URBN,Urban Jakarta Propertindo Tbk.,252.0,0.0,268.0,250.0,250.0,-2.0,253800.0,65751400.0,105.0,0.0,13200.0
UVCR,Trimegah Karya Pratama Tbk.,188.0,188.0,188.0,163.0,172.0,-16.0,105358200.0,18350178100.0,4464.0,12147400.0,13478400.0
VAST,Vastland Indonesia Tbk.,120.0,120.0,120.0,115.0,117.0,-3.0,8453800.0,987676900.0,656.0,52300.0,107000.0
VERN,Verona Indah Pictures Tbk.,244.0,240.0,240.0,228.0,234.0,-10.0,11779700.0,2764072400.0,1790.0,220300.0,3407300.0
VICI,Victoria Care Indonesia Tbk.,1065.0,1040.0,1065.0,960.0,1050.0,-15.0,10197700.0,10291674000.0,1316.0,2592500.0,946400.0
VICO,Victoria Investama Tbk.,170.0,169.0,179.0,157.0,173.0,3.0,1633400.0,274378800.0,369.0,45300.0,57700.0
VINS,Victoria Insurance Tbk.,150.0,150.0,152.0,145.0,147.0,-3.0,623500.0,92752400.0,186.0,11700.0,30800.0
VISI,Satu Visi Putra Tbk.,1225.0,1225.0,1315.0,1220.0,1300.0,75.0,1466400.0,1861694500.0,514.0,521600.0,67600.0
